Portfolio Return,Portfolio Risk,Sharpe Ratio,Weights,Fund Distribution
0.3054201881741325,0.3536160822660216,0.8637055934135037,[0.         0.05893908 0.         0.         0.32099431 0.62006661],[    0.  2946.     0.     0. 16049. 31003.]
0.3137972562591481,0.32625460956619473,0.9618170810717109,[0.         0.48698636 0.         0.         0.12587885 0.38713479],[    0. 24349.     0.     0.  6293. 19356.]
0.3132587181172437,0.3645335673253012,0.8593412135286268,[0.         0.14717887 0.         0.         0.17908308 0.67373805],[    0.  7358.     0.     0.  8954. 33686.]
0.27528508171885896,0.31915198445015835,0.8625516842488878,[0.         0.         0.         0.         0.83007447 0.16992553],[    0.     0.     0.     0. 41503.  8496.]
0.2961140828255859,0.30458627742350763,0.9721845820843015,[0.         0.27694078 0.         0.         0.44745061 0.27560861],[    0. 13847.     0.     0. 22372. 13780.]
0.3215303396984681,0.34940775919205674,0.9202152248763731,[0.         0.46556679 0.         0.         0.         0.53443321],[    0. 23278.     0.     0.     0. 26721.]
0.2794543629970557,0.31136217583943615,0.897521872217277,[0.         0.20003535 0.         0.         0.73465838 0.06530627],[    0. 10001.     0.     0. 36732.  3265.]
0.31666657145488464,0.33424684155878087,0.9474033321544355,[0.         0.46554586 0.         0.         0.08092905 0.45352509],[    0. 23277.     0.     0.  4046. 22676.]
0.3198081613813095,0.3425838896357045,0.9335178070439502,[0.        0.6856447 0.        0.        0.        0.3143553],[    0. 34282.     0.     0.     0. 15717.]
0.3118399159128481,0.32438145776309507,0.9613370568813264,[0.         0.41292018 0.         0.         0.16808985 0.41898997],[    0. 20646.     0.     0.  8404. 20949.]
0.31144251935662814,0.3333787601854947,0.9342002447406635,[0.         0.29707084 0.         0.         0.18978582 0.51314334],[    0. 14853.     0.     0.  9489. 25657.]
0.31239008517165756,0.32327542880328813,0.9663279585710355,[0.         0.48551094 0.         0.         0.14948432 0.36500475],[    0. 24275.     0.     0.  7474. 18250.]
0.2714679195425346,0.32365393122270786,0.8387598399221549,[0.         0.         0.         0.         0.89358672 0.10641328],[    0.     0.     0.     0. 44679.  5320.]
0.312051346998434,0.32692427366132704,0.9545065085063079,[0.         0.38138773 0.         0.         0.16867753 0.44993474],[    0. 19069.     0.     0.  8433. 22496.]
0.30594144141839175,0.3140478017099136,0.9741874955106048,[0.         0.36654947 0.         0.         0.27226981 0.36118072],[    0. 18327.     0.     0. 13613. 18059.]
0.2954303724187635,0.30601786742755266,0.9654023632744397,[0.         0.23182325 0.         0.         0.464701   0.30347574],[    0. 11591.     0.     0. 23235. 15173.]
0.3014986487112319,0.31337977929496724,0.962087118031466,[0.         0.51760189 0.         0.         0.32652432 0.15587379],[    0. 25880.     0.     0. 16326.  7793.]
0.3209431411078456,0.343261583356218,0.9349812407489494,[0.         0.54060515 0.         0.         0.         0.45939485],[    0. 27030.     0.     0.     0. 22969.]
0.3118372872868567,0.32330524130824234,0.9645290191554552,[0.         0.55769746 0.         0.         0.14928325 0.29301929],[    0. 27884.     0.     0.  7464. 14650.]
0.31250155267776875,0.3262327072976694,0.9579099387868191,[0.         0.40932963 0.         0.         0.15754863 0.43312174],[    0. 20466.     0.     0.  7877. 21656.]
0.30455531984210965,0.3111402398573766,0.9788361671949427,[0.         0.38669544 0.         0.         0.29270989 0.32059467],[    0. 19334.     0.     0. 14635. 16029.]
0.30234459141044956,0.3234407348925474,0.9347758609035244,[0.         0.17752923 0.         0.         0.35672724 0.46574352],[    0.  8876.     0.     0. 17836. 23287.]
0.2918374069814278,0.30288039119565696,0.963540115057843,[0.         0.27441512 0.         0.         0.51893738 0.2066475 ],[    0. 13720.     0.     0. 25946. 10332.]
0.3038295993683818,0.31285884142662274,0.9711395656358375,[0.         0.31568516 0.         0.         0.31403057 0.37028427],[    0. 15784.     0.     0. 15701. 18514.]
0.29326712966229723,0.31407919442447574,0.9337362514562134,[0.         0.47706843 0.         0.         0.46876287 0.0541687 ],[    0. 23853.     0.     0. 23438.  2708.]
0.27795999134340393,0.3122129586472649,0.8902897321998744,[0.         0.1185675  0.         0.         0.77012994 0.11130256],[    0.  5928.     0.     0. 38506.  5565.]
0.2827807926829326,0.3070759911317211,0.9208821296668321,[0.         0.20513546 0.         0.         0.67864718 0.11621736],[    0. 10256.     0.     0. 33932.  5810.]
0.3072587734886893,0.32603104170648817,0.9424218377503492,[0.         0.25701385 0.         0.         0.26461303 0.47837312],[    0. 12850.     0.     0. 13230. 23918.]
0.280569521184235,0.30983485397161065,0.9055453819599742,[0.         0.20473003 0.         0.         0.71549245 0.07977753],[    0. 10236.     0.     0. 35774.  3988.]
0.2986140525283905,0.3097805714687698,0.9639534561917966,[0.         0.47028426 0.         0.         0.38068084 0.1490349 ],[    0. 23514.     0.     0. 19034.  7451.]
0.3071557911420095,0.3484151074760907,0.8815800019896883,[0.         0.1138533  0.         0.         0.28496634 0.60118036],[    0.  5692.     0.     0. 14248. 30059.]
0.31032930539590753,0.34905102882918265,0.889065723246372,[0.         0.16959698 0.         0.         0.22490554 0.60549749],[    0.  8479.     0.     0. 11245. 30274.]
0.3016883445427876,0.328366879222744,0.9187538805889759,[0.         0.13278609 0.         0.         0.37347194 0.49374197],[    0.  6639.     0.     0. 18673. 24687.]
0.31130278522102783,0.33723331435757176,0.923108044097181,[0.         0.2638245  0.         0.         0.19643955 0.53973595],[    0. 13191.     0.     0.  9821. 26986.]
0.3241579997332703,0.4179604788136836,0.7755709359251928,[0.         0.12977696 0.         0.         0.         0.87022304],[    0.  6488.     0.     0.     0. 43511.]
0.3132560577942134,0.325971790087468,0.9609913106596046,[0.         0.45310391 0.         0.         0.13929521 0.40760088],[    0. 22655.     0.     0.  6964. 20380.]
0.29876485134499403,0.30530331682669104,0.978583706362389,[0.         0.364171   0.         0.         0.39198795 0.24384105],[    0. 18208.     0.     0. 19599. 12192.]
0.3210781453299145,0.344332434543609,0.9324655859256576,[0.        0.5233529 0.        0.        0.        0.4766471],[    0. 26167.     0.     0.     0. 23832.]
0.3120541017255051,0.3236239641646222,0.9642490553226407,[0.         0.55778649 0.         0.         0.14566417 0.29654934],[    0. 27889.     0.     0.  7283. 14827.]
0.32290261211989324,0.3777771221100598,0.8547436920381333,[0.        0.2902035 0.        0.        0.        0.7097965],[    0. 14510.     0.     0.     0. 35489.]
0.3147085531490758,0.3324151808117934,0.9467333964126545,[0.         0.65000944 0.         0.         0.08949016 0.26050039],[    0. 32500.     0.     0.  4474. 13025.]
0.2966914362616354,0.31591270386031367,0.9391563955364793,[0.         0.14226145 0.         0.         0.45537981 0.40235874],[    0.  7113.     0.     0. 22768. 20117.]
0.3152711002266628,0.3383392631409799,0.931819432660096,[0.         0.36016925 0.         0.         0.11786802 0.52196274],[    0. 18008.     0.     0.  5893. 26098.]
0.3018204941253373,0.32225273019795897,0.9365956153107835,[0.         0.17688673 0.         0.         0.36553115 0.45758212],[    0.  8844.     0.     0. 18276. 22879.]
0.31380703744293503,0.3274958947750239,0.9582014383982048,[0.         0.4486101  0.         0.         0.13071278 0.42067712],[    0. 22430.     0.     0.  6535. 21033.]
0.2926919774034257,0.3029370334557774,0.9661809058619197,[0.         0.27980774 0.         0.         0.50401639 0.21617587],[    0. 13990.     0.     0. 25200. 10808.]
0.2965542753962173,0.3039946490102351,0.9755246559824569,[0.         0.33041804 0.         0.         0.43316356 0.2364184 ],[    0. 16520.     0.     0. 21658. 11820.]
0.30660399634508456,0.3149528166077716,0.97349183807083,[0.         0.37398957 0.         0.         0.2602771  0.36573332],[    0. 18699.     0.     0. 13013. 18286.]
0.3145360268099365,0.3384232055009138,0.9294162507100512,[0.         0.33769802 0.         0.         0.13302442 0.52927756],[    0. 16884.     0.     0.  6651. 26463.]
0.30275122315690717,0.3123356545366389,0.969313681481704,[0.         0.50192787 0.         0.         0.30772402 0.19034811],[    0. 25096.     0.     0. 15386.  9517.]
0.29947204742355577,0.3110902771118419,0.9626531893052087,[0.         0.48845482 0.         0.         0.36403915 0.14750603],[    0. 24422.     0.     0. 18201.  7375.]
0.30633470299767884,0.3138867325002318,0.9759402716948307,[0.         0.38977503 0.         0.         0.26270247 0.3475225 ],[    0. 19488.     0.     0. 13135. 17376.]
0.3005209951763061,0.30726826816538816,0.9780411006012169,[0.         0.41749608 0.         0.         0.35582511 0.2266788 ],[    0. 20874.     0.     0. 17791. 11333.]
0.30109777688652717,0.3282979656724253,0.9171478606936042,[0.         0.12351851 0.         0.         0.38450482 0.49197667],[    0.  6175.     0.     0. 19225. 24598.]
0.3092403828642972,0.33886902345926423,0.9125660991597578,[0.         0.72982754 0.         0.         0.17008039 0.10009207],[    0. 36491.     0.     0.  8504.  5004.]
0.2923635311560202,0.3035574865046062,0.9631241005534676,[0.         0.32882401 0.         0.         0.50309925 0.16807674],[    0. 16441.     0.     0. 25154.  8403.]
0.30026089405727746,0.3073439567469687,0.9769539548958088,[0.         0.42372501 0.         0.         0.35934181 0.21693318],[    0. 21186.     0.     0. 17967. 10846.]
0.3182046469092617,0.35397951420514967,0.8989352042696048,[0.         0.31784178 0.         0.         0.07456902 0.6075892 ],[    0. 15892.     0.     0.  3728. 30379.]
0.30877058483498054,0.3313137554908535,0.931958241146751,[0.         0.2493297  0.         0.         0.24045909 0.51021121],[    0. 12466.     0.     0. 12022. 25510.]
0.31441639733066984,0.3620680972937269,0.8683902273654347,[0.         0.18271484 0.         0.         0.15519405 0.66209111],[    0.  9135.     0.     0.  7759. 33104.]
0.3021373707282653,0.3135399260209549,0.963632844348099,[0.         0.26289667 0.         0.         0.34906007 0.38804326],[    0. 13144.     0.     0. 17453. 19402.]
0.2914642117930145,0.30544078581323675,0.9542412975955075,[0.         0.36177781 0.         0.         0.51377201 0.12445018],[    0. 18088.     0.     0. 25688.  6222.]
0.31439496335731976,0.3309032895546335,0.950111326425517,[0.         0.4153776  0.         0.         0.12525746 0.45936494],[    0. 20768.     0.     0.  6262. 22968.]
0.3053429838209784,0.31331708113614587,0.9745494331612822,[0.         0.35861984 0.         0.         0.28325977 0.3581204 ],[    0. 17930.     0.     0. 14162. 17906.]
0.3071629169479477,0.316447276933755,0.9706606418744728,[0.         0.36547707 0.         0.         0.25208579 0.38243714],[    0. 18273.     0.     0. 12604. 19121.]
0.30096881170712464,0.3087738216327176,0.974722565908204,[0.         0.45109911 0.         0.         0.34399888 0.20490201],[    0. 22554.     0.     0. 17199. 10245.]
0.2929142388173249,0.30293684222113526,0.9669152047326943,[0.         0.28982136 0.         0.         0.49901447 0.21116417],[    0. 14491.     0.     0. 24950. 10558.]
0.2911967741711574,0.32000413673408357,0.9099781557297041,[0.         0.49974137 0.         0.         0.50025863 0.        ],[    0. 24987.     0.     0. 25012.     0.]
0.3093037817690245,0.3179691984031862,0.9727476224814269,[0.         0.49927503 0.         0.         0.19904399 0.30168099],[    0. 24963.     0.     0.  9952. 15084.]
0.30222096006053645,0.3153981179556491,0.9582205563542215,[0.         0.2440724  0.         0.         0.35012023 0.40580737],[    0. 12203.     0.     0. 17506. 20290.]
0.3054489369752671,0.3145267190980717,0.9711382799247205,[0.         0.33871784 0.         0.         0.28408814 0.37719402],[    0. 16935.     0.     0. 14204. 18859.]
0.30789437853334245,0.3154422276538763,0.9760721664417871,[0.         0.45735078 0.         0.         0.22795312 0.31469609],[    0. 22867.     0.     0. 11397. 15734.]
0.30857782896240393,0.32030288691224185,0.9633938424256213,[0.         0.35274517 0.         0.         0.23020135 0.41705348],[    0. 17637.     0.     0. 11510. 20852.]
0.30281354671019467,0.3118256614478799,0.9710988675664477,[0.         0.30313533 0.         0.         0.33257028 0.36429439],[    0. 15156.     0.     0. 16628. 18214.]
0.29652875181627836,0.3045014776423124,0.9738171194183848,[0.         0.36911614 0.         0.         0.42854966 0.20233421],[    0. 18455.     0.     0. 21427. 10116.]
0.3021812637046727,0.31677421075813034,0.9539326543706553,[0.         0.22955128 0.         0.         0.3526714  0.41777732],[    0. 11477.     0.     0. 17633. 20888.]
0.30482814887796916,0.3121851687508812,0.9764337943972514,[0.         0.36480916 0.         0.         0.29102004 0.3441708 ],[    0. 18240.     0.     0. 14551. 17208.]
0.3089773781205199,0.3207520907269671,0.9632903013047851,[0.         0.35980525 0.         0.         0.22263417 0.41756058],[    0. 17990.     0.     0. 11131. 20878.]
0.28242015478117644,0.31519747197371556,0.8960102154776405,[0.         0.33185095 0.         0.         0.66814905 0.        ],[    0. 16592.     0.     0. 33407.     0.]
0.29180610038438576,0.3046705755036863,0.9577757875107145,[0.         0.20532423 0.         0.         0.52845407 0.2662217 ],[    0. 10266.     0.     0. 26422. 13311.]
0.323115035183669,0.38372656149521045,0.842045007060847,[0.         0.26305786 0.         0.         0.         0.73694214],[    0. 13152.     0.     0.     0. 36847.]
0.3052863023014991,0.31189187430052623,0.9788209551343994,[0.         0.40479571 0.         0.         0.27819067 0.31701363],[    0. 20239.     0.     0. 13909. 15850.]
0.3078025082708169,0.3193100285173071,0.9639612939815121,[0.         0.34147175 0.         0.         0.24456943 0.41395882],[    0. 17073.     0.     0. 12228. 20697.]
0.2957745252144077,0.3266053439702533,0.9056022219934845,[0.         0.58731046 0.         0.         0.41268954 0.        ],[    0. 29365.     0.     0. 20634.     0.]
0.29049751646132227,0.32567682756406874,0.891980920577391,[0.         0.         0.         0.         0.57696076 0.42303924],[    0.     0.     0.     0. 28848. 21151.]
0.3100611436729261,0.34884382955056037,0.8888250770334659,[0.         0.16548601 0.         0.         0.22990263 0.60461136],[    0.  8274.     0.     0. 11495. 30230.]
0.3130569425214364,0.36698481852368847,0.8530514798426979,[0.         0.1315209  0.         0.         0.18447905 0.68400005],[    0.  6576.     0.     0.  9223. 34200.]
0.3204043371049872,0.34107469720846323,0.939396383629002,[0.         0.60945915 0.         0.         0.         0.39054085],[    0. 30472.     0.     0.     0. 19527.]
